67	33	0.139751000000000
67	100	0.166854000000000
67	167	0.141093000000000
67	233	0.160497000000000
67	300	0.192841000000000
67	367	0.191791000000000
67	433	0.170945000000000
67	500	0.207906000000000
67	567	0.185653000000000
67	633	0.187203000000000
67	700	0.224562000000000
67	767	0.247878000000000
67	833	0.241653000000000
67	900	0.248859000000000
67	967	0.260410000000000
67	1033	0.266352000000000
67	1100	0.296635000000000
67	1167	0.259978000000000
67	1233	0.240969000000000
67	1300	0.260931000000000
67	1367	0.234249000000000
67	1433	0.213960000000000
67	1500	0.240154000000000
67	1567	0.226684000000000
67	1633	0.213035000000000
67	1700	0.181606000000000
67	1767	0.197085000000000
67	1833	0.205430000000000
67	1900	0.139562000000000
67	1967	0.177617000000000
200	33	0.172602000000000
200	100	0.133535000000000
200	167	0.151002000000000
200	233	0.212928000000000
200	300	0.230645000000000
200	367	0.220045000000000
200	433	0.244156000000000
200	500	0.266916000000000
200	567	0.217540000000000
200	633	0.220548000000000
200	700	0.259685000000000
200	767	0.250227000000000
200	833	0.244633000000000
200	900	0.265345000000000
200	967	0.265435000000000
200	1033	0.262805000000000
200	1100	0.293358000000000
200	1167	0.280254000000000
200	1233	0.244408000000000
200	1300	0.279175000000000
200	1367	0.299136000000000
200	1433	0.235447000000000
200	1500	0.221187000000000
200	1567	0.217172000000000
200	1633	0.228006000000000
200	1700	0.249762000000000
200	1767	0.198752000000000
200	1833	0.180540000000000
200	1900	0.204169000000000
200	1967	0.156721000000000
333	33	0.150094000000000
333	100	0.172259000000000
333	167	0.204478000000000
333	233	0.178159000000000
333	300	0.212996000000000
333	367	0.178936000000000
333	433	0.195272000000000
333	500	0.247736000000000
333	567	0.251229000000000
333	633	0.255684000000000
333	700	0.267015000000000
333	767	0.269276000000000
333	833	0.280485000000000
333	900	0.300636000000000
333	967	0.287896000000000
333	1033	0.282428000000000
333	1100	0.285373000000000
333	1167	0.295996000000000
333	1233	0.306185000000000
333	1300	0.282477000000000
333	1367	0.245891000000000
333	1433	0.245108000000000
333	1500	0.239014000000000
333	1567	0.233361000000000
333	1633	0.235525000000000
333	1700	0.255195000000000
333	1767	0.231021000000000
333	1833	0.212699000000000
333	1900	0.212498000000000
333	1967	0.160821000000000
467	33	0.176235000000000
467	100	0.169430000000000
467	167	0.226960000000000
467	233	0.204548000000000
467	300	0.244199000000000
467	367	0.213062000000000
467	433	0.213446000000000
467	500	0.239344000000000
467	567	0.250792000000000
467	633	0.251670000000000
467	700	0.289432000000000
467	767	0.298900000000000
467	833	0.320204000000000
467	900	0.307290000000000
467	967	0.289659000000000
467	1033	0.295761000000000
467	1100	0.302463000000000
467	1167	0.330228000000000
467	1233	0.284173000000000
467	1300	0.245548000000000
467	1367	0.252239000000000
467	1433	0.249208000000000
467	1500	0.258473000000000
467	1567	0.258375000000000
467	1633	0.239224000000000
467	1700	0.207861000000000
467	1767	0.204996000000000
467	1833	0.198751000000000
467	1900	0.231526000000000
467	1967	0.188370000000000
600	33	0.212072000000000
600	100	0.202657000000000
600	167	0.176951000000000
600	233	0.197499000000000
600	300	0.217335000000000
600	367	0.219119000000000
600	433	0.292235000000000
600	500	0.299836000000000
600	567	0.292270000000000
600	633	0.334810000000000
600	700	0.300594000000000
600	767	0.334208000000000
600	833	0.342592000000000
600	900	0.339834000000000
600	967	0.322720000000000
600	1033	0.314772000000000
600	1100	0.303871000000000
600	1167	0.341261000000000
600	1233	0.323577000000000
600	1300	0.305869000000000
600	1367	0.306879000000000
600	1433	0.290468000000000
600	1500	0.292776000000000
600	1567	0.267968000000000
600	1633	0.247689000000000
600	1700	0.237351000000000
600	1767	0.255157000000000
600	1833	0.184279000000000
600	1900	0.222781000000000
600	1967	0.176638000000000
733	33	0.184532000000000
733	100	0.226364000000000
733	167	0.234795000000000
733	233	0.211799000000000
733	300	0.267338000000000
733	367	0.236430000000000
733	433	0.282094000000000
733	500	0.341807000000000
733	567	0.299385000000000
733	633	0.299491000000000
733	700	0.351872000000000
733	767	0.342351000000000
733	833	0.346694000000000
733	900	0.356075000000000
733	967	0.342299000000000
733	1033	0.365254000000000
733	1100	0.343260000000000
733	1167	0.330933000000000
733	1233	0.336431000000000
733	1300	0.324626000000000
733	1367	0.306155000000000
733	1433	0.283032000000000
733	1500	0.306210000000000
733	1567	0.316936000000000
733	1633	0.300878000000000
733	1700	0.238750000000000
733	1767	0.257693000000000
733	1833	0.221879000000000
733	1900	0.203951000000000
733	1967	0.209603000000000
867	33	0.226300000000000
867	100	0.245965000000000
867	167	0.252161000000000
867	233	0.257583000000000
867	300	0.292762000000000
867	367	0.291679000000000
867	433	0.318884000000000
867	500	0.330910000000000
867	567	0.321306000000000
867	633	0.309049000000000
867	700	0.315166000000000
867	767	0.343991000000000
867	833	0.353737000000000
867	900	0.398730000000000
867	967	0.404227000000000
867	1033	0.359504000000000
867	1100	0.340035000000000
867	1167	0.347234000000000
867	1233	0.321753000000000
867	1300	0.337153000000000
867	1367	0.346917000000000
867	1433	0.386808000000000
867	1500	0.360730000000000
867	1567	0.279992000000000
867	1633	0.326137000000000
867	1700	0.322203000000000
867	1767	0.250529000000000
867	1833	0.291026000000000
867	1900	0.252990000000000
867	1967	0.193846000000000
1000	33	0.212405000000000
1000	100	0.226374000000000
1000	167	0.248580000000000
1000	233	0.264528000000000
1000	300	0.279029000000000
1000	367	0.302100000000000
1000	433	0.313691000000000
1000	500	0.387184000000000
1000	567	0.388044000000000
1000	633	0.337967000000000
1000	700	0.335454000000000
1000	767	0.382437000000000
1000	833	0.378699000000000
1000	900	0.415926000000000
1000	967	0.415929000000000
1000	1033	0.409703000000000
1000	1100	0.368849000000000
1000	1167	0.378400000000000
1000	1233	0.394689000000000
1000	1300	0.349364000000000
1000	1367	0.373533000000000
1000	1433	0.410927000000000
1000	1500	0.399504000000000
1000	1567	0.344751000000000
1000	1633	0.262258000000000
1000	1700	0.315552000000000
1000	1767	0.266797000000000
1000	1833	0.299680000000000
1000	1900	0.235077000000000
1000	1967	0.219389000000000
1133	33	0.270922000000000
1133	100	0.278541000000000
1133	167	0.250802000000000
1133	233	0.277679000000000
1133	300	0.361904000000000
1133	367	0.337450000000000
1133	433	0.327396000000000
1133	500	0.377057000000000
1133	567	0.375293000000000
1133	633	0.361855000000000
1133	700	0.385429000000000
1133	767	0.411070000000000
1133	833	0.448150000000000
1133	900	0.417907000000000
1133	967	0.448389000000000
1133	1033	0.419391000000000
1133	1100	0.403942000000000
1133	1167	0.443498000000000
1133	1233	0.412510000000000
1133	1300	0.403928000000000
1133	1367	0.395298000000000
1133	1433	0.399424000000000
1133	1500	0.331523000000000
1133	1567	0.362955000000000
1133	1633	0.323970000000000
1133	1700	0.296059000000000
1133	1767	0.291920000000000
1133	1833	0.367192000000000
1133	1900	0.302405000000000
1133	1967	0.240271000000000
1267	33	0.248879000000000
1267	100	0.275522000000000
1267	167	0.311640000000000
1267	233	0.287111000000000
1267	300	0.347567000000000
1267	367	0.321066000000000
1267	433	0.336337000000000
1267	500	0.409406000000000
1267	567	0.415853000000000
1267	633	0.432906000000000
1267	700	0.441747000000000
1267	767	0.441342000000000
1267	833	0.393753000000000
1267	900	0.429189000000000
1267	967	0.447421000000000
1267	1033	0.448261000000000
1267	1100	0.451380000000000
1267	1167	0.404064000000000
1267	1233	0.440179000000000
1267	1300	0.434468000000000
1267	1367	0.430772000000000
1267	1433	0.455693000000000
1267	1500	0.453074000000000
1267	1567	0.370671000000000
1267	1633	0.387349000000000
1267	1700	0.290597000000000
1267	1767	0.297907000000000
1267	1833	0.303574000000000
1267	1900	0.275611000000000
1267	1967	0.269647000000000
1400	33	0.271826000000000
1400	100	0.332129000000000
1400	167	0.320037000000000
1400	233	0.290391000000000
1400	300	0.326380000000000
1400	367	0.313747000000000
1400	433	0.412837000000000
1400	500	0.400617000000000
1400	567	0.414229000000000
1400	633	0.434066000000000
1400	700	0.440451000000000
1400	767	0.471541000000000
1400	833	0.476314000000000
1400	900	0.436522000000000
1400	967	0.469679000000000
1400	1033	0.488345000000000
1400	1100	0.492280000000000
1400	1167	0.473252000000000
1400	1233	0.477229000000000
1400	1300	0.487881000000000
1400	1367	0.483952000000000
1400	1433	0.489180000000000
1400	1500	0.428590000000000
1400	1567	0.435142000000000
1400	1633	0.387044000000000
1400	1700	0.357189000000000
1400	1767	0.318380000000000
1400	1833	0.306921000000000
1400	1900	0.299924000000000
1400	1967	0.228793000000000
1533	33	0.308317000000000
1533	100	0.333364000000000
1533	167	0.310420000000000
1533	233	0.338977000000000
1533	300	0.368033000000000
1533	367	0.365176000000000
1533	433	0.453267000000000
1533	500	0.409940000000000
1533	567	0.438817000000000
1533	633	0.483241000000000
1533	700	0.496941000000000
1533	767	0.485419000000000
1533	833	0.509252000000000
1533	900	0.565209000000000
1533	967	0.528977000000000
1533	1033	0.485922000000000
1533	1100	0.528588000000000
1533	1167	0.524558000000000
1533	1233	0.534273000000000
1533	1300	0.555994000000000
1533	1367	0.523299000000000
1533	1433	0.501098000000000
1533	1500	0.441590000000000
1533	1567	0.421088000000000
1533	1633	0.406463000000000
1533	1700	0.339566000000000
1533	1767	0.350448000000000
1533	1833	0.294208000000000
1533	1900	0.326669000000000
1533	1967	0.268791000000000
1667	33	0.296532000000000
1667	100	0.331790000000000
1667	167	0.362207000000000
1667	233	0.289000000000000
1667	300	0.419311000000000
1667	367	0.447097000000000
1667	433	0.466605000000000
1667	500	0.445886000000000
1667	567	0.513516000000000
1667	633	0.547772000000000
1667	700	0.539171000000000
1667	767	0.560125000000000
1667	833	0.521740000000000
1667	900	0.532762000000000
1667	967	0.509599000000000
1667	1033	0.517955000000000
1667	1100	0.560690000000000
1667	1167	0.556593000000000
1667	1233	0.544331000000000
1667	1300	0.528225000000000
1667	1367	0.477085000000000
1667	1433	0.478925000000000
1667	1500	0.521792000000000
1667	1567	0.439747000000000
1667	1633	0.434745000000000
1667	1700	0.403563000000000
1667	1767	0.348106000000000
1667	1833	0.341182000000000
1667	1900	0.351866000000000
1667	1967	0.365941000000000
1800	33	0.300793000000000
1800	100	0.289245000000000
1800	167	0.386541000000000
1800	233	0.378082000000000
1800	300	0.424107000000000
1800	367	0.467273000000000
1800	433	0.489905000000000
1800	500	0.540840000000000
1800	567	0.588876000000000
1800	633	0.556887000000000
1800	700	0.592407000000000
1800	767	0.582440000000000
1800	833	0.572150000000000
1800	900	0.574767000000000
1800	967	0.602514000000000
1800	1033	0.610714000000000
1800	1100	0.592972000000000
1800	1167	0.639513000000000
1800	1233	0.633968000000000
1800	1300	0.610352000000000
1800	1367	0.601615000000000
1800	1433	0.622468000000000
1800	1500	0.498737000000000
1800	1567	0.442755000000000
1800	1633	0.446188000000000
1800	1700	0.428447000000000
1800	1767	0.407797000000000
1800	1833	0.329768000000000
1800	1900	0.349653000000000
1800	1967	0.295790000000000
1933	33	0.320030000000000
1933	100	0.407911000000000
1933	167	0.389983000000000
1933	233	0.385940000000000
1933	300	0.463590000000000
1933	367	0.453187000000000
1933	433	0.439868000000000
1933	500	0.527217000000000
1933	567	0.610337000000000
1933	633	0.616120000000000
1933	700	0.627009000000000
1933	767	0.640530000000000
1933	833	0.623506000000000
1933	900	0.593105000000000
1933	967	0.629407000000000
1933	1033	0.682794000000000
1933	1100	0.674405000000000
1933	1167	0.686841000000000
1933	1233	0.665663000000000
1933	1300	0.624167000000000
1933	1367	0.626011000000000
1933	1433	0.640145000000000
1933	1500	0.580907000000000
1933	1567	0.520863000000000
1933	1633	0.483453000000000
1933	1700	0.434429000000000
1933	1767	0.475778000000000
1933	1833	0.383748000000000
1933	1900	0.385464000000000
1933	1967	0.358356000000000
2067	33	0.338154000000000
2067	100	0.380514000000000
2067	167	0.458807000000000
2067	233	0.446353000000000
2067	300	0.445616000000000
2067	367	0.500369000000000
2067	433	0.467919000000000
2067	500	0.561543000000000
2067	567	0.580364000000000
2067	633	0.687027000000000
2067	700	0.699058000000000
2067	767	0.673392000000000
2067	833	0.714639000000000
2067	900	0.723106000000000
2067	967	0.731327000000000
2067	1033	0.798528000000000
2067	1100	0.781123000000000
2067	1167	0.731341000000000
2067	1233	0.728199000000000
2067	1300	0.700174000000000
2067	1367	0.676174000000000
